id,name,category,lat,lon,state,source,metadata_json,external_id
superfund_TXD980623904,"KOPPERS CO., INC. (TEXARKANA PLANT)",superfund_npl,33.41815915,-94.06617793,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD980623904""}",TXD980623904
superfund_ARD035662469,GURLEY PIT,superfund_npl,35.12065144,-90.31163378,AR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ARD035662469""}",ARD035662469
superfund_TX7213821831,LONE STAR ARMY AMMUNITION PLANT,superfund_npl,33.41904699,-94.25181701,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TX7213821831""}",TX7213821831
superfund_TXD007330053,GARLAND CREOSOTING,superfund_npl,32.44221773,-94.71183627,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD007330053""}",TXD007330053
superfund_TX7572024605,AIR FORCE PLANT #4 (GENERAL DYNAMICS),superfund_npl,32.77152102,-97.44026528,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TX7572024605""}",TX7572024605
superfund_LAD985169317,GULF STATE UTILITIES-NORTH RYAN STREET,superfund_npl,30.24114867,-93.21779762,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAD985169317""}",LAD985169317
superfund_TXD086278058,FALCON REFINERY,superfund_npl,27.85995475,-97.17464738,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD086278058""}",TXD086278058
superfund_OKD082471988,HUDSON REFINERY,superfund_npl,35.98795362,-96.78072721,OK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OKD082471988""}",OKD082471988
superfund_TX4890110527,PANTEX PLANT (USDOE),superfund_npl,35.32904701,-101.57768704,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TX4890110527""}",TX4890110527
superfund_TXN000606760,NORTH EAST 2ND STREET SITE,superfund_npl,34.74568715,-101.85518353,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXN000606760""}",TXN000606760
superfund_TX0001407444,SPRAGUE ROAD GROUND WATER PLUME,superfund_npl,31.91710011,-102.42754950,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TX0001407444""}",TX0001407444
superfund_TXD980810386,SOUTH CAVALCADE STREET,superfund_npl,29.79830993,-95.34826690,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD980810386""}",TXD980810386
superfund_TXD062132147,SHERIDAN DISPOSAL SERVICES,superfund_npl,30.20516202,-96.13475176,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD062132147""}",TXD062132147
superfund_TXD980873343,NORTH CAVALCADE STREET,superfund_npl,29.80650952,-95.34955352,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD980873343""}",TXD980873343
superfund_OKD091598870,OKLAHOMA REFINING CO.,superfund_npl,34.89642900,-98.19468524,OK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OKD091598870""}",OKD091598870
superfund_LAN000607134,COLONIAL CREOSOTE,superfund_npl,30.76482194,-89.86624889,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAN000607134""}",LAN000607134
superfund_TX0000605363,DONNA RESERVOIR AND CANAL SYSTEM,superfund_npl,26.14742782,-98.08203320,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TX0000605363""}",TX0000605363
superfund_TX6213820529,LONGHORN ARMY AMMUNITION PLANT,superfund_npl,32.67097496,-94.13645214,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TX6213820529""}",TX6213820529
superfund_TXN000607441,MAIN STREET GROUND WATER PLUME,superfund_npl,30.73760865,-98.22517393,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXN000607441""}",TXN000607441
superfund_OKD987096195,TULSA FUEL AND MANUFACTURING,superfund_npl,36.34640898,-95.84772592,OK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OKD987096195""}",OKD987096195
superfund_TXD980513808,OLD ESCO MANUFACTURING,superfund_npl,33.13869025,-96.07578325,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD980513808""}",TXD980513808
superfund_ARD008049207,MACMILLAN RING FREE OIL,superfund_npl,33.30726718,-92.65530415,AR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ARD008049207""}",ARD008049207
superfund_TXD980513956,SIKES DISPOSAL PITS,superfund_npl,29.88077168,-95.08758430,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD980513956""}",TXD980513956
superfund_LAD980745533,OLD INGER OIL REFINERY,superfund_npl,30.16485824,-90.99551073,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAD980745533""}",LAD980745533
superfund_LAD008187940,CENTRAL WOOD PRESERVING CO.,superfund_npl,30.75858514,-91.01044310,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAD008187940""}",LAD008187940
superfund_TXN000605240,"LANE PLATING WORKS, INC",superfund_npl,32.68763512,-96.76874701,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXN000605240""}",TXN000605240
superfund_TXD980748453,GENEVA INDUSTRIES/FUHRMANN ENERGY,superfund_npl,29.65976479,-95.25031472,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD980748453""}",TXD980748453
superfund_NMD097960272,CAL WEST METALS (USSBA),superfund_npl,34.16353949,-106.92128039,NM,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NMD097960272""}",NMD097960272
superfund_LAD008149015,SOUTHERN SHIPBUILDING,superfund_npl,30.27075708,-89.79834159,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAD008149015""}",LAD008149015
superfund_OKD007188717,DOUBLE EAGLE REFINERY CO.,superfund_npl,35.46819664,-97.47848880,OK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OKD007188717""}",OKD007188717
superfund_NMD001829506,EAGLE PICHER CAREFREE BATTERY,superfund_npl,34.09974641,-106.90382193,NM,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NMD001829506""}",NMD001829506
superfund_OKD980748446,SAND SPRINGS PETROCHEMICAL COMPLEX,superfund_npl,36.13161547,-96.09853616,OK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OKD980748446""}",OKD980748446
superfund_NMN000607057,LEA AND WEST SECOND STREET,superfund_npl,33.39658771,-104.52105829,NM,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NMN000607057""}",NMN000607057
superfund_LAD981155872,DEVIL'S SWAMP LAKE,superfund_npl,30.55953200,-91.22371302,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAD981155872""}",LAD981155872
superfund_TXN000606992,WEST COUNTY ROAD 112 GROUND WATER,superfund_npl,31.96175539,-102.09102893,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXN000606992""}",TXN000606992
superfund_LAD008473142,MARION PRESSURE TREATING,superfund_npl,32.90836217,-92.25360437,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAD008473142""}",LAD008473142
superfund_ARD000023440,"VERTAC, INC.",superfund_npl,34.87727132,-92.13196426,AR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ARD000023440""}",ARD000023440
superfund_TXD055144539,GULFCO MARINE MAINTENANCE,superfund_npl,28.96769175,-95.28932825,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD055144539""}",TXD055144539
superfund_OK0001010917,WILCOX OIL COMPANY,superfund_npl,35.84181415,-96.38117117,OK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OK0001010917""}",OK0001010917
superfund_LAD981054075,HIGHWAY 71/72 REFINERY,superfund_npl,32.51858357,-93.71009260,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAD981054075""}",LAD981054075
superfund_ARD084930148,"ARKWOOD, INC.",superfund_npl,36.44570569,-93.19775947,AR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ARD084930148""}",ARD084930148
superfund_TXD980514814,"FRENCH, LTD.",superfund_npl,29.87937934,-95.07508681,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD980514814""}",TXD980514814
superfund_TXN000607093,US OIL RECOVERY,superfund_npl,29.71696116,-95.22046777,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXN000607093""}",TXN000607093
superfund_TXD990707010,CRYSTAL CHEMICAL CO.,superfund_npl,29.72122369,-95.56421552,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD990707010""}",TXD990707010
superfund_LAD981058019,"D.L. MUD, INC.",superfund_npl,29.95583504,-92.18658117,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAD981058019""}",LAD981058019
superfund_NMD980745558,SOUTH VALLEY,superfund_npl,35.04942254,-106.64684330,NM,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NMD980745558""}",NMD980745558
superfund_OKD980620983,COMPASS INDUSTRIES (AVERY DRIVE),superfund_npl,36.12679333,-96.08230641,OK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OKD980620983""}",OKD980620983
superfund_TXD988034328,DELFASCO FORGE,superfund_npl,32.75155234,-96.96013627,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD988034328""}",TXD988034328
superfund_OKD980629844,TAR CREEK (OTTAWA COUNTY),superfund_npl,36.83570476,-94.81045720,OK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OKD980629844""}",OKD980629844
superfund_NMD980749980,PAGANO SALVAGE,superfund_npl,34.78954054,-106.72126731,NM,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NMD980749980""}",NMD980749980
superfund_TXN000606611,SAN JACINTO RIVER WASTE PITS,superfund_npl,29.79352243,-95.06509153,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXN000606611""}",TXN000606611
superfund_LA0000187518,MALLARD BAY LANDING BULK PLANT,superfund_npl,29.93423393,-92.65554332,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LA0000187518""}",LA0000187518
superfund_LAN000605517,EVR-WOOD TREATING/EVANGELINE REFINING COMPANY,superfund_npl,30.24838516,-92.61820326,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAN000605517""}",LAN000605517
superfund_NMD986670156,NORTH RAILROAD AVENUE PLUME,superfund_npl,35.98969013,-106.08053950,NM,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NMD986670156""}",NMD986670156
superfund_TXD980697114,ODESSA CHROMIUM #2 (ANDREWS HIGHWAY),superfund_npl,31.89376143,-102.39115427,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD980697114""}",TXD980697114
superfund_TXN000605649,SANDY BEACH ROAD GROUND WATER PLUME,superfund_npl,32.92325183,-97.52546510,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXN000605649""}",TXN000605649
superfund_TXD980514996,HIGHLANDS ACID PIT,superfund_npl,29.81368728,-95.07992777,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD980514996""}",TXD980514996
superfund_NM0000605386,MCGAFFEY AND MAIN GROUNDWATER PLUME,superfund_npl,33.36764714,-104.50981815,NM,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NM0000605386""}",NM0000605386
superfund_ARD980864110,MONROE AUTO EQUIPMENT CO. (PARAGOULD PIT),superfund_npl,36.02107635,-90.57513113,AR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ARD980864110""}",ARD980864110
superfund_NMD980749378,CIMARRON MINING CORP.,superfund_npl,33.63817527,-105.86824234,NM,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NMD980749378""}",NMD980749378
superfund_TXN000607499,NORTHWEST ODESSA GROUNDWATER,superfund_npl,31.89380726,-102.39224683,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXN000607499""}",TXN000607499
superfund_ARD092916188,MID-SOUTH WOOD PRODUCTS,superfund_npl,34.56999315,-94.25798874,AR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ARD092916188""}",ARD092916188
superfund_OK1571724391,TINKER AIR FORCE BASE (SOLDIER CREEK/BUILDING 3001),superfund_npl,35.41869191,-97.39365717,OK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OK1571724391""}",OK1571724391
superfund_TXN000605460,JONES ROAD GROUND WATER PLUME,superfund_npl,29.94240031,-95.58668904,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXN000605460""}",TXN000605460
superfund_TXD980864649,BAILEY WASTE DISPOSAL,superfund_npl,29.99048164,-93.87230298,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD980864649""}",TXD980864649
superfund_TXN000606716,HIGHWAY 18 GROUND WATER,superfund_npl,31.85283682,-103.09148507,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXN000606716""}",TXN000606716
superfund_TXD980864789,MALONE SERVICE CO - SWAN LAKE PLANT,superfund_npl,29.33275971,-94.90409384,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD980864789""}",TXD980864789
superfund_NMN000607033,JACKPILE-PAGUATE URANIUM MINE,superfund_npl,35.12320196,-107.34820395,NM,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NMN000607033""}",NMN000607033
superfund_TXD007357932,VAN DER HORST USA CORPORATION,superfund_npl,32.73403280,-96.27382606,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD007357932""}",TXD007357932
superfund_ARD980809941,JACKSONVILLE MUNICIPAL LANDFILL,superfund_npl,34.86386386,-92.07177601,AR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ARD980809941""}",ARD980809941
superfund_TXD980745574,UNITED CREOSOTING CO.,superfund_npl,30.33265063,-95.45771304,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD980745574""}",TXD980745574
superfund_LAD072606627,"COMBUSTION, INC.",superfund_npl,30.50976896,-90.89846176,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAD072606627""}",LAD072606627
superfund_NMD981155930,CLEVELAND MILL,superfund_npl,32.86150674,-108.25820863,NM,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NMD981155930""}",NMD981155930
superfund_TXD057567216,"ELDORADO CHEMICAL CO., INC.",superfund_npl,29.56894215,-98.35062963,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD057567216""}",TXD057567216
superfund_LAD000239814,"AMERICAN CREOSOTE WORKS, INC. (WINNFIELD PLANT)",superfund_npl,31.91785303,-92.63412615,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAD000239814""}",LAD000239814
superfund_NMD030443303,UNITED NUCLEAR CORP.,superfund_npl,35.64949222,-108.49906641,NM,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NMD030443303""}",NMD030443303
superfund_OKN000607147,HENRYETTA IRON AND METAL,superfund_npl,35.43980314,-95.99989512,OK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OKN000607147""}",OKN000607147
superfund_LAN000604293,AMERICAN CREOSOTE DERIDDER,superfund_npl,30.83062649,-93.27634402,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAN000604293""}",LAN000604293
superfund_ARD980496368,INDUSTRIAL WASTE CONTROL,superfund_npl,35.23995293,-94.35283052,AR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ARD980496368""}",ARD980496368
superfund_TXD008056152,TEXARKANA WOOD PRESERVING CO.,superfund_npl,33.40674646,-94.05329613,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD008056152""}",TXD008056152
superfund_TXD079348397,RSR CORPORATION,superfund_npl,32.77316032,-96.87991026,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXD079348397""}",TXD079348397
superfund_TXN000606668,MIDESSA GROUND WATER PLUME,superfund_npl,31.90548929,-102.23074592,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXN000606668""}",TXN000606668
superfund_ARD990660649,CEDAR CHEMICAL CORPORATION,superfund_npl,34.51964297,-90.65315512,AR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ARD990660649""}",ARD990660649
superfund_TXN000606565,BANDERA ROAD GROUND WATER PLUME,superfund_npl,29.49366212,-98.61731043,TX,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""TXN000606565""}",TXN000606565
superfund_OK0002024099,IMPERIAL REFINING COMPANY,superfund_npl,34.19642715,-97.10806873,OK,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""OK0002024099""}",OK0002024099
superfund_ARD059636456,FRIT INDUSTRIES,superfund_npl,36.11762433,-90.93443798,AR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ARD059636456""}",ARD059636456
superfund_LAD980749139,"PAB OIL & CHEMICAL SERVICE, INC.",superfund_npl,30.01628897,-92.11602865,LA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""LAD980749139""}",LAD980749139
superfund_ARD980745665,OLD MIDLAND PRODUCTS,superfund_npl,35.02639463,-93.20418148,AR,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""ARD980745665""}",ARD980745665
